prune_radius,threshold,precision,recall,f_2,tp,fp,fn
0,0.05,0.149,0.923,0.453,24,137,2
0,0.07,0.176,0.923,0.5,24,112,2
0,0.09,0.189,0.923,0.519,24,103,2
0,0.11,0.2,0.923,0.536,24,96,2
0,0.13,0.212,0.923,0.553,24,89,2
0,0.15,0.216,0.923,0.558,24,87,2
0,0.17,0.224,0.923,0.569,24,83,2
0,0.19,0.231,0.923,0.577,24,80,2
0,0.21,0.225,0.885,0.558,23,79,3
0,0.23,0.228,0.885,0.561,23,78,3
0,0.25,0.23,0.885,0.564,23,77,3
0,0.27,0.227,0.846,0.547,22,75,4
0,0.29,0.232,0.846,0.553,22,73,4
0,0.31,0.239,0.846,0.561,22,70,4
0,0.33,0.242,0.846,0.564,22,69,4
0,0.35,0.247,0.846,0.57,22,67,4
0,0.37,0.25,0.846,0.573,22,66,4
0,0.39,0.25,0.846,0.573,22,66,4
0,0.41,0.253,0.846,0.576,22,65,4
0,0.43,0.259,0.846,0.582,22,63,4
0,0.45,0.259,0.846,0.582,22,63,4
0,0.47,0.259,0.846,0.582,22,63,4
0,0.49,0.259,0.846,0.582,22,63,4
0,0.51,0.259,0.846,0.582,22,63,4
0,0.53,0.265,0.846,0.588,22,61,4
0,0.55,0.265,0.846,0.588,22,61,4
0,0.57,0.268,0.846,0.591,22,60,4
0,0.59,0.278,0.846,0.601,22,57,4
0,0.61,0.278,0.846,0.601,22,57,4
0,0.63,0.286,0.846,0.608,22,55,4
0,0.65,0.289,0.846,0.611,22,54,4
0,0.67,0.289,0.846,0.611,22,54,4
0,0.69,0.293,0.846,0.615,22,53,4
0,0.71,0.301,0.846,0.621,22,51,4
0,0.73,0.306,0.846,0.625,22,50,4
0,0.75,0.31,0.846,0.629,22,49,4
0,0.77,0.314,0.846,0.632,22,48,4
0,0.79,0.319,0.846,0.636,22,47,4
0,0.81,0.309,0.808,0.61,21,47,5
0,0.83,0.309,0.808,0.61,21,47,5
0,0.85,0.309,0.808,0.61,21,47,5
0,0.87,0.309,0.808,0.61,21,47,5
0,0.89,0.309,0.808,0.61,21,47,5
0,0.91,0.299,0.769,0.585,20,47,6
0,0.93,0.308,0.769,0.592,20,45,6
1,0.05,0.667,0.769,0.746,20,10,6
1,0.07,0.769,0.769,0.769,20,6,6
1,0.09,0.8,0.769,0.775,20,5,6
1,0.11,0.833,0.769,0.781,20,4,6
1,0.13,0.87,0.769,0.787,20,3,6
1,0.15,0.909,0.769,0.794,20,2,6
1,0.17,0.952,0.769,0.8,20,1,6
1,0.19,1.0,0.769,0.806,20,0,6
1,0.21,1.0,0.769,0.806,20,0,6
1,0.23,1.0,0.769,0.806,20,0,6
1,0.25,1.0,0.769,0.806,20,0,6
1,0.27,1.0,0.731,0.772,19,0,7
1,0.29,1.0,0.731,0.772,19,0,7
1,0.31,1.0,0.731,0.772,19,0,7
1,0.33,1.0,0.731,0.772,19,0,7
1,0.35,1.0,0.731,0.772,19,0,7
1,0.37,1.0,0.731,0.772,19,0,7
1,0.39,1.0,0.731,0.772,19,0,7
1,0.41,1.0,0.731,0.772,19,0,7
1,0.43,1.0,0.731,0.772,19,0,7
1,0.45,1.0,0.731,0.772,19,0,7
