prune_radius,threshold,precision,recall,f_2,tp,fp,fn
0,0.05,0,0.0,0.0,0,0,10
0,0.07,0,0.0,0.0,0,0,10
0,0.09,0,0.0,0.0,0,0,10
0,0.11,0,0.0,0.0,0,0,10
0,0.13,0,0.0,0.0,0,0,10
0,0.15,0,0.0,0.0,0,0,10
0,0.17,0,0.0,0.0,0,0,10
0,0.19,0,0.0,0.0,0,0,10
0,0.21,0,0.0,0.0,0,0,10
0,0.23,0,0.0,0.0,0,0,10
0,0.25,0,0.0,0.0,0,0,10
0,0.27,0,0.0,0.0,0,0,10
0,0.29,0,0.0,0.0,0,0,10
0,0.31,0,0.0,0.0,0,0,10
0,0.33,0,0.0,0.0,0,0,10
0,0.35,0,0.0,0.0,0,0,10
0,0.37,0,0.0,0.0,0,0,10
0,0.39,0,0.0,0.0,0,0,10
0,0.41,0,0.0,0.0,0,0,10
0,0.43,0,0.0,0.0,0,0,10
0,0.45,0,0.0,0.0,0,0,10
0,0.47,0,0.0,0.0,0,0,10
0,0.49,0,0.0,0.0,0,0,10
0,0.51,0,0.0,0.0,0,0,10
0,0.53,0,0.0,0.0,0,0,10
0,0.55,0,0.0,0.0,0,0,10
0,0.57,0,0.0,0.0,0,0,10
0,0.59,0,0.0,0.0,0,0,10
0,0.61,0,0.0,0.0,0,0,10
0,0.63,0,0.0,0.0,0,0,10
0,0.65,0,0.0,0.0,0,0,10
0,0.67,0,0.0,0.0,0,0,10
0,0.69,0,0.0,0.0,0,0,10
0,0.71,0,0.0,0.0,0,0,10
0,0.73,0,0.0,0.0,0,0,10
0,0.75,0,0.0,0.0,0,0,10
0,0.77,0,0.0,0.0,0,0,10
0,0.79,0,0.0,0.0,0,0,10
0,0.81,0,0.0,0.0,0,0,10
0,0.83,0,0.0,0.0,0,0,10
0,0.85,0,0.0,0.0,0,0,10
0,0.87,0,0.0,0.0,0,0,10
0,0.89,0,0.0,0.0,0,0,10
0,0.91,0,0.0,0.0,0,0,10
0,0.93,0,0.0,0.0,0,0,10
1,0.05,0,0.0,0.0,0,0,10
1,0.07,0,0.0,0.0,0,0,10
1,0.09,0,0.0,0.0,0,0,10
1,0.11,0,0.0,0.0,0,0,10
1,0.13,0,0.0,0.0,0,0,10
1,0.15,0,0.0,0.0,0,0,10
1,0.17,0,0.0,0.0,0,0,10
1,0.19,0,0.0,0.0,0,0,10
1,0.21,0,0.0,0.0,0,0,10
1,0.23,0,0.0,0.0,0,0,10
1,0.25,0,0.0,0.0,0,0,10
1,0.27,0,0.0,0.0,0,0,10
1,0.29,0,0.0,0.0,0,0,10
1,0.31,0,0.0,0.0,0,0,10
1,0.33,0,0.0,0.0,0,0,10
1,0.35,0,0.0,0.0,0,0,10
1,0.37,0,0.0,0.0,0,0,10
1,0.39,0,0.0,0.0,0,0,10
1,0.41,0,0.0,0.0,0,0,10
1,0.43,0,0.0,0.0,0,0,10
1,0.45,0,0.0,0.0,0,0,10
1,0.47,0,0.0,0.0,0,0,10
1,0.49,0,0.0,0.0,0,0,10
1,0.51,0,0.0,0.0,0,0,10
1,0.53,0,0.0,0.0,0,0,10
1,0.55,0,0.0,0.0,0,0,10
1,0.57,0,0.0,0.0,0,0,10
1,0.59,0,0.0,0.0,0,0,10
1,0.61,0,0.0,0.0,0,0,10
1,0.63,0,0.0,0.0,0,0,10
1,0.65,0,0.0,0.0,0,0,10
1,0.67,0,0.0,0.0,0,0,10
1,0.69,0,0.0,0.0,0,0,10
1,0.71,0,0.0,0.0,0,0,10
1,0.73,0,0.0,0.0,0,0,10
1,0.75,0,0.0,0.0,0,0,10
1,0.77,0,0.0,0.0,0,0,10
1,0.79,0,0.0,0.0,0,0,10
1,0.81,0,0.0,0.0,0,0,10
1,0.83,0,0.0,0.0,0,0,10
1,0.85,0,0.0,0.0,0,0,10
1,0.87,0,0.0,0.0,0,0,10
1,0.89,0,0.0,0.0,0,0,10
1,0.91,0,0.0,0.0,0,0,10
1,0.93,0,0.0,0.0,0,0,10
2,0.05,0,0.0,0.0,0,0,10
2,0.07,0,0.0,0.0,0,0,10
2,0.09,0,0.0,0.0,0,0,10
2,0.11,0,0.0,0.0,0,0,10
2,0.13,0,0.0,0.0,0,0,10
2,0.15,0,0.0,0.0,0,0,10
2,0.17,0,0.0,0.0,0,0,10
2,0.19,0,0.0,0.0,0,0,10
2,0.21,0,0.0,0.0,0,0,10
2,0.23,0,0.0,0.0,0,0,10
2,0.25,0,0.0,0.0,0,0,10
2,0.27,0,0.0,0.0,0,0,10
2,0.29,0,0.0,0.0,0,0,10
2,0.31,0,0.0,0.0,0,0,10
2,0.33,0,0.0,0.0,0,0,10
2,0.35,0,0.0,0.0,0,0,10
2,0.37,0,0.0,0.0,0,0,10
2,0.39,0,0.0,0.0,0,0,10
2,0.41,0,0.0,0.0,0,0,10
2,0.43,0,0.0,0.0,0,0,10
2,0.45,0,0.0,0.0,0,0,10
2,0.47,0,0.0,0.0,0,0,10
2,0.49,0,0.0,0.0,0,0,10
2,0.51,0,0.0,0.0,0,0,10
2,0.53,0,0.0,0.0,0,0,10
2,0.55,0,0.0,0.0,0,0,10
2,0.57,0,0.0,0.0,0,0,10
2,0.59,0,0.0,0.0,0,0,10
2,0.61,0,0.0,0.0,0,0,10
2,0.63,0,0.0,0.0,0,0,10
2,0.65,0,0.0,0.0,0,0,10
2,0.67,0,0.0,0.0,0,0,10
2,0.69,0,0.0,0.0,0,0,10
2,0.71,0,0.0,0.0,0,0,10
2,0.73,0,0.0,0.0,0,0,10
2,0.75,0,0.0,0.0,0,0,10
2,0.77,0,0.0,0.0,0,0,10
2,0.79,0,0.0,0.0,0,0,10
2,0.81,0,0.0,0.0,0,0,10
2,0.83,0,0.0,0.0,0,0,10
2,0.85,0,0.0,0.0,0,0,10
2,0.87,0,0.0,0.0,0,0,10
2,0.89,0,0.0,0.0,0,0,10
2,0.91,0,0.0,0.0,0,0,10
2,0.93,0,0.0,0.0,0,0,10
3,0.05,0,0.0,0.0,0,0,10
3,0.07,0,0.0,0.0,0,0,10
3,0.09,0,0.0,0.0,0,0,10
3,0.11,0,0.0,0.0,0,0,10
3,0.13,0,0.0,0.0,0,0,10
3,0.15,0,0.0,0.0,0,0,10
3,0.17,0,0.0,0.0,0,0,10
3,0.19,0,0.0,0.0,0,0,10
3,0.21,0,0.0,0.0,0,0,10
3,0.23,0,0.0,0.0,0,0,10
3,0.25,0,0.0,0.0,0,0,10
3,0.27,0,0.0,0.0,0,0,10
3,0.29,0,0.0,0.0,0,0,10
3,0.31,0,0.0,0.0,0,0,10
3,0.33,0,0.0,0.0,0,0,10
3,0.35,0,0.0,0.0,0,0,10
3,0.37,0,0.0,0.0,0,0,10
3,0.39,0,0.0,0.0,0,0,10
3,0.41,0,0.0,0.0,0,0,10
3,0.43,0,0.0,0.0,0,0,10
3,0.45,0,0.0,0.0,0,0,10
3,0.47,0,0.0,0.0,0,0,10
3,0.49,0,0.0,0.0,0,0,10
3,0.51,0,0.0,0.0,0,0,10
3,0.53,0,0.0,0.0,0,0,10
3,0.55,0,0.0,0.0,0,0,10
3,0.57,0,0.0,0.0,0,0,10
3,0.59,0,0.0,0.0,0,0,10
3,0.61,0,0.0,0.0,0,0,10
3,0.63,0,0.0,0.0,0,0,10
3,0.65,0,0.0,0.0,0,0,10
3,0.67,0,0.0,0.0,0,0,10
3,0.69,0,0.0,0.0,0,0,10
3,0.71,0,0.0,0.0,0,0,10
3,0.73,0,0.0,0.0,0,0,10
3,0.75,0,0.0,0.0,0,0,10
3,0.77,0,0.0,0.0,0,0,10
3,0.79,0,0.0,0.0,0,0,10
3,0.81,0,0.0,0.0,0,0,10
3,0.83,0,0.0,0.0,0,0,10
3,0.85,0,0.0,0.0,0,0,10
3,0.87,0,0.0,0.0,0,0,10
3,0.89,0,0.0,0.0,0,0,10
3,0.91,0,0.0,0.0,0,0,10
3,0.93,0,0.0,0.0,0,0,10
4,0.05,0,0.0,0.0,0,0,10
4,0.07,0,0.0,0.0,0,0,10
4,0.09,0,0.0,0.0,0,0,10
4,0.11,0,0.0,0.0,0,0,10
4,0.13,0,0.0,0.0,0,0,10
4,0.15,0,0.0,0.0,0,0,10
4,0.17,0,0.0,0.0,0,0,10
4,0.19,0,0.0,0.0,0,0,10
4,0.21,0,0.0,0.0,0,0,10
4,0.23,0,0.0,0.0,0,0,10
4,0.25,0,0.0,0.0,0,0,10
4,0.27,0,0.0,0.0,0,0,10
4,0.29,0,0.0,0.0,0,0,10
4,0.31,0,0.0,0.0,0,0,10
4,0.33,0,0.0,0.0,0,0,10
4,0.35,0,0.0,0.0,0,0,10
4,0.37,0,0.0,0.0,0,0,10
4,0.39,0,0.0,0.0,0,0,10
4,0.41,0,0.0,0.0,0,0,10
4,0.43,0,0.0,0.0,0,0,10
4,0.45,0,0.0,0.0,0,0,10
4,0.47,0,0.0,0.0,0,0,10
4,0.49,0,0.0,0.0,0,0,10
4,0.51,0,0.0,0.0,0,0,10
4,0.53,0,0.0,0.0,0,0,10
4,0.55,0,0.0,0.0,0,0,10
4,0.57,0,0.0,0.0,0,0,10
4,0.59,0,0.0,0.0,0,0,10
4,0.61,0,0.0,0.0,0,0,10
4,0.63,0,0.0,0.0,0,0,10
4,0.65,0,0.0,0.0,0,0,10
4,0.67,0,0.0,0.0,0,0,10
4,0.69,0,0.0,0.0,0,0,10
4,0.71,0,0.0,0.0,0,0,10
4,0.73,0,0.0,0.0,0,0,10
4,0.75,0,0.0,0.0,0,0,10
4,0.77,0,0.0,0.0,0,0,10
4,0.79,0,0.0,0.0,0,0,10
4,0.81,0,0.0,0.0,0,0,10
4,0.83,0,0.0,0.0,0,0,10
4,0.85,0,0.0,0.0,0,0,10
4,0.87,0,0.0,0.0,0,0,10
4,0.89,0,0.0,0.0,0,0,10
4,0.91,0,0.0,0.0,0,0,10
4,0.93,0,0.0,0.0,0,0,10
5,0.05,0,0.0,0.0,0,0,10
5,0.07,0,0.0,0.0,0,0,10
5,0.09,0,0.0,0.0,0,0,10
5,0.11,0,0.0,0.0,0,0,10
5,0.13,0,0.0,0.0,0,0,10
5,0.15,0,0.0,0.0,0,0,10
5,0.17,0,0.0,0.0,0,0,10
5,0.19,0,0.0,0.0,0,0,10
5,0.21,0,0.0,0.0,0,0,10
5,0.23,0,0.0,0.0,0,0,10
5,0.25,0,0.0,0.0,0,0,10
5,0.27,0,0.0,0.0,0,0,10
5,0.29,0,0.0,0.0,0,0,10
5,0.31,0,0.0,0.0,0,0,10
5,0.33,0,0.0,0.0,0,0,10
5,0.35,0,0.0,0.0,0,0,10
5,0.37,0,0.0,0.0,0,0,10
5,0.39,0,0.0,0.0,0,0,10
5,0.41,0,0.0,0.0,0,0,10
5,0.43,0,0.0,0.0,0,0,10
5,0.45,0,0.0,0.0,0,0,10
5,0.47,0,0.0,0.0,0,0,10
5,0.49,0,0.0,0.0,0,0,10
5,0.51,0,0.0,0.0,0,0,10
5,0.53,0,0.0,0.0,0,0,10
5,0.55,0,0.0,0.0,0,0,10
5,0.57,0,0.0,0.0,0,0,10
5,0.59,0,0.0,0.0,0,0,10
5,0.61,0,0.0,0.0,0,0,10
5,0.63,0,0.0,0.0,0,0,10
5,0.65,0,0.0,0.0,0,0,10
5,0.67,0,0.0,0.0,0,0,10
5,0.69,0,0.0,0.0,0,0,10
5,0.71,0,0.0,0.0,0,0,10
5,0.73,0,0.0,0.0,0,0,10
5,0.75,0,0.0,0.0,0,0,10
5,0.77,0,0.0,0.0,0,0,10
5,0.79,0,0.0,0.0,0,0,10
5,0.81,0,0.0,0.0,0,0,10
5,0.83,0,0.0,0.0,0,0,10
5,0.85,0,0.0,0.0,0,0,10
5,0.87,0,0.0,0.0,0,0,10
5,0.89,0,0.0,0.0,0,0,10
5,0.91,0,0.0,0.0,0,0,10
5,0.93,0,0.0,0.0,0,0,10
