prune_radius,threshold,precision,recall,f_2,tp,fp,fn
0,0.05,0.145,0.9,0.441,9,53,1
0,0.07,0.167,0.9,0.479,9,45,1
0,0.09,0.196,0.9,0.523,9,37,1
0,0.11,0.209,0.9,0.542,9,34,1
0,0.13,0.194,0.7,0.461,7,29,3
0,0.15,0.219,0.7,0.486,7,25,3
0,0.17,0.259,0.7,0.522,7,20,3
0,0.19,0.269,0.7,0.53,7,19,3
0,0.21,0.28,0.7,0.538,7,18,3
0,0.23,0.25,0.6,0.469,6,18,4
0,0.25,0.25,0.6,0.469,6,18,4
0,0.27,0.25,0.6,0.469,6,18,4
0,0.29,0.25,0.6,0.469,6,18,4
0,0.31,0.273,0.6,0.484,6,16,4
0,0.33,0.273,0.6,0.484,6,16,4
0,0.35,0.286,0.6,0.492,6,15,4
0,0.37,0.3,0.6,0.5,6,14,4
0,0.39,0.3,0.6,0.5,6,14,4
0,0.41,0.316,0.6,0.508,6,13,4
0,0.43,0.333,0.6,0.517,6,12,4
0,0.45,0.375,0.6,0.536,6,10,4
0,0.47,0.375,0.6,0.536,6,10,4
0,0.49,0.375,0.6,0.536,6,10,4
0,0.51,0.375,0.6,0.536,6,10,4
0,0.53,0.4,0.6,0.545,6,9,4
0,0.55,0.4,0.6,0.545,6,9,4
0,0.57,0.417,0.5,0.481,5,7,5
0,0.59,0.417,0.5,0.481,5,7,5
0,0.61,0.417,0.5,0.481,5,7,5
0,0.63,0.455,0.5,0.49,5,6,5
0,0.65,0.556,0.5,0.51,5,4,5
0,0.67,0.556,0.5,0.51,5,4,5
0,0.69,0.556,0.5,0.51,5,4,5
0,0.71,0.556,0.5,0.51,5,4,5
0,0.73,0.625,0.5,0.521,5,3,5
0,0.75,0.625,0.5,0.521,5,3,5
0,0.77,0.714,0.5,0.532,5,2,5
0,0.79,0.833,0.5,0.543,5,1,5
0,0.81,1.0,0.3,0.349,3,0,7
0,0.83,1.0,0.3,0.349,3,0,7
0,0.85,1.0,0.2,0.238,2,0,8
0,0.87,1.0,0.1,0.122,1,0,9
0,0.89,0.0,0.0,0.0,0,0,10
0,0.91,0.0,0.0,0.0,0,0,10
0,0.93,0.0,0.0,0.0,0,0,10
1,0.05,0.375,0.9,0.703,9,15,1
1,0.07,0.429,0.9,0.738,9,12,1
1,0.09,0.474,0.9,0.763,9,10,1
1,0.11,0.529,0.9,0.789,9,8,1
1,0.13,0.538,0.7,0.66,7,6,3
1,0.15,0.583,0.7,0.673,7,5,3
1,0.17,0.636,0.7,0.686,7,4,3
1,0.19,0.636,0.7,0.686,7,4,3
1,0.21,0.7,0.7,0.7,7,3,3
1,0.23,0.667,0.6,0.612,6,3,4
1,0.25,0.667,0.6,0.612,6,3,4
1,0.27,0.667,0.6,0.612,6,3,4
1,0.29,0.667,0.6,0.612,6,3,4
1,0.31,0.667,0.6,0.612,6,3,4
1,0.33,0.667,0.6,0.612,6,3,4
1,0.35,0.667,0.6,0.612,6,3,4
1,0.37,0.667,0.6,0.612,6,3,4
1,0.39,0.667,0.6,0.612,6,3,4
1,0.41,0.667,0.6,0.612,6,3,4
1,0.43,0.667,0.6,0.612,6,3,4
1,0.45,0.75,0.6,0.625,6,2,4
1,0.47,0.75,0.6,0.625,6,2,4
1,0.49,0.75,0.6,0.625,6,2,4
1,0.51,0.75,0.6,0.625,6,2,4
1,0.53,0.75,0.6,0.625,6,2,4
1,0.55,0.75,0.6,0.625,6,2,4
1,0.57,0.833,0.5,0.543,5,1,5
1,0.59,0.833,0.5,0.543,5,1,5
1,0.61,0.833,0.5,0.543,5,1,5
1,0.63,0.833,0.5,0.543,5,1,5
1,0.65,0.833,0.5,0.543,5,1,5
1,0.67,0.833,0.5,0.543,5,1,5
1,0.69,0.833,0.5,0.543,5,1,5
1,0.71,0.833,0.5,0.543,5,1,5
1,0.73,0.833,0.5,0.543,5,1,5
1,0.75,0.833,0.5,0.543,5,1,5
1,0.77,0.833,0.5,0.543,5,1,5
1,0.79,1.0,0.5,0.556,5,0,5
1,0.81,1.0,0.3,0.349,3,0,7
1,0.83,1.0,0.3,0.349,3,0,7
1,0.85,1.0,0.2,0.238,2,0,8
