prune_radius,threshold,precision,recall,f_2,tp,fp,fn
0,0.05,0.038,1.0,0.165,10,253,0
0,0.07,0.05,1.0,0.207,10,191,0
0,0.09,0.06,1.0,0.242,10,157,0
0,0.11,0.075,1.0,0.287,10,124,0
0,0.13,0.084,1.0,0.314,10,109,0
0,0.15,0.093,1.0,0.34,10,97,0
0,0.17,0.091,0.9,0.324,9,90,1
0,0.19,0.1,0.9,0.346,9,81,1
0,0.21,0.11,0.9,0.369,9,73,1
0,0.23,0.122,0.9,0.395,9,65,1
0,0.25,0.138,0.9,0.429,9,56,1
0,0.27,0.148,0.9,0.446,9,52,1
0,0.29,0.173,0.9,0.489,9,43,1
0,0.31,0.188,0.9,0.511,9,39,1
0,0.33,0.231,0.9,0.57,9,30,1
0,0.35,0.257,0.9,0.6,9,26,1
0,0.37,0.281,0.9,0.625,9,23,1
0,0.39,0.29,0.9,0.634,9,22,1
0,0.41,0.333,0.9,0.672,9,18,1
0,0.43,0.364,0.8,0.645,8,14,2
0,0.45,0.364,0.8,0.645,8,14,2
0,0.47,0.4,0.8,0.667,8,12,2
0,0.49,0.471,0.8,0.702,8,9,2
0,0.51,0.5,0.8,0.714,8,8,2
0,0.53,0.467,0.7,0.636,7,8,3
0,0.55,0.5,0.7,0.648,7,7,3
0,0.57,0.545,0.6,0.588,6,5,4
0,0.59,0.545,0.6,0.588,6,5,4
0,0.61,0.545,0.6,0.588,6,5,4
0,0.63,0.667,0.6,0.612,6,3,4
0,0.65,0.667,0.6,0.612,6,3,4
0,0.67,0.667,0.6,0.612,6,3,4
0,0.69,0.625,0.5,0.521,5,3,5
0,0.71,0.8,0.4,0.444,4,1,6
0,0.73,0.75,0.3,0.341,3,1,7
0,0.75,0.75,0.3,0.341,3,1,7
0,0.77,1.0,0.3,0.349,3,0,7
0,0.79,1.0,0.3,0.349,3,0,7
0,0.81,1.0,0.3,0.349,3,0,7
0,0.83,1.0,0.2,0.238,2,0,8
0,0.85,1.0,0.2,0.238,2,0,8
0,0.87,1.0,0.1,0.122,1,0,9
0,0.89,0.0,0.0,0.0,0,0,10
0,0.91,0.0,0.0,0.0,0,0,10
0,0.93,0.0,0.0,0.0,0,0,10
1,0.05,0.278,1.0,0.658,10,26,0
1,0.07,0.4,1.0,0.769,10,15,0
1,0.09,0.455,1.0,0.806,10,12,0
1,0.11,0.625,1.0,0.893,10,6,0
1,0.13,0.667,1.0,0.909,10,5,0
1,0.15,0.714,1.0,0.926,10,4,0
1,0.17,0.75,0.9,0.865,9,3,1
1,0.19,0.75,0.9,0.865,9,3,1
1,0.21,0.75,0.9,0.865,9,3,1
1,0.23,0.75,0.9,0.865,9,3,1
1,0.25,0.75,0.9,0.865,9,3,1
1,0.27,0.75,0.9,0.865,9,3,1
1,0.29,0.75,0.9,0.865,9,3,1
1,0.31,0.75,0.9,0.865,9,3,1
1,0.33,0.818,0.9,0.882,9,2,1
1,0.35,0.818,0.9,0.882,9,2,1
1,0.37,0.9,0.9,0.9,9,1,1
1,0.39,0.9,0.9,0.9,9,1,1
1,0.41,0.9,0.9,0.9,9,1,1
1,0.43,1.0,0.8,0.833,8,0,2
1,0.45,1.0,0.8,0.833,8,0,2
1,0.47,1.0,0.8,0.833,8,0,2
1,0.49,1.0,0.8,0.833,8,0,2
1,0.51,1.0,0.8,0.833,8,0,2
1,0.53,1.0,0.7,0.745,7,0,3
1,0.55,1.0,0.7,0.745,7,0,3
1,0.57,1.0,0.6,0.652,6,0,4
1,0.59,1.0,0.6,0.652,6,0,4
1,0.61,1.0,0.6,0.652,6,0,4
1,0.63,1.0,0.6,0.652,6,0,4
1,0.65,1.0,0.6,0.652,6,0,4
1,0.67,1.0,0.6,0.652,6,0,4
1,0.69,1.0,0.5,0.556,5,0,5
1,0.71,1.0,0.4,0.455,4,0,6
1,0.73,1.0,0.3,0.349,3,0,7
1,0.75,1.0,0.3,0.349,3,0,7
1,0.77,1.0,0.3,0.349,3,0,7
1,0.79,1.0,0.3,0.349,3,0,7
1,0.81,1.0,0.3,0.349,3,0,7
1,0.83,1.0,0.2,0.238,2,0,8
1,0.85,1.0,0.2,0.238,2,0,8
1,0.87,1.0,0.1,0.122,1,0,9
1,0.89,0.0,0.0,0.0,0,0,10
1,0.91,0.0,0.0,0.0,0,0,10
1,0.93,0.0,0.0,0.0,0,0,10
2,0.05,0.345,1.0,0.725,10,19,0
2,0.07,0.476,1.0,0.82,10,11,0
2,0.09,0.5,1.0,0.833,10,10,0
2,0.11,0.667,1.0,0.909,10,5,0
2,0.13,0.667,1.0,0.909,10,5,0
2,0.15,0.714,1.0,0.926,10,4,0
2,0.17,0.75,0.9,0.865,9,3,1
2,0.19,0.75,0.9,0.865,9,3,1
2,0.21,0.75,0.9,0.865,9,3,1
2,0.23,0.75,0.9,0.865,9,3,1
2,0.25,0.75,0.9,0.865,9,3,1
2,0.27,0.75,0.9,0.865,9,3,1
2,0.29,0.75,0.9,0.865,9,3,1
2,0.31,0.75,0.9,0.865,9,3,1
2,0.33,0.818,0.9,0.882,9,2,1
2,0.35,0.818,0.9,0.882,9,2,1
2,0.37,0.9,0.9,0.9,9,1,1
2,0.39,0.9,0.9,0.9,9,1,1
2,0.41,0.9,0.9,0.9,9,1,1
2,0.43,1.0,0.8,0.833,8,0,2
2,0.45,1.0,0.8,0.833,8,0,2
2,0.47,1.0,0.8,0.833,8,0,2
2,0.49,1.0,0.8,0.833,8,0,2
2,0.51,1.0,0.8,0.833,8,0,2
2,0.53,1.0,0.7,0.745,7,0,3
2,0.55,1.0,0.7,0.745,7,0,3
2,0.57,1.0,0.6,0.652,6,0,4
2,0.59,1.0,0.6,0.652,6,0,4
2,0.61,1.0,0.6,0.652,6,0,4
2,0.63,1.0,0.6,0.652,6,0,4
2,0.65,1.0,0.6,0.652,6,0,4
2,0.67,1.0,0.6,0.652,6,0,4
2,0.69,1.0,0.5,0.556,5,0,5
2,0.71,1.0,0.4,0.455,4,0,6
2,0.73,1.0,0.3,0.349,3,0,7
2,0.75,1.0,0.3,0.349,3,0,7
2,0.77,1.0,0.3,0.349,3,0,7
2,0.79,1.0,0.3,0.349,3,0,7
2,0.81,1.0,0.3,0.349,3,0,7
2,0.83,1.0,0.2,0.238,2,0,8
2,0.85,1.0,0.2,0.238,2,0,8
2,0.87,1.0,0.1,0.122,1,0,9
2,0.89,0.0,0.0,0.0,0,0,10
2,0.91,0.0,0.0,0.0,0,0,10
2,0.93,0.0,0.0,0.0,0,0,10
3,0.05,0.345,1.0,0.725,10,19,0
3,0.07,0.476,1.0,0.82,10,11,0
3,0.09,0.5,1.0,0.833,10,10,0
3,0.11,0.667,1.0,0.909,10,5,0
3,0.13,0.667,1.0,0.909,10,5,0
3,0.15,0.714,1.0,0.926,10,4,0
3,0.17,0.75,0.9,0.865,9,3,1
3,0.19,0.75,0.9,0.865,9,3,1
3,0.21,0.75,0.9,0.865,9,3,1
3,0.23,0.75,0.9,0.865,9,3,1
3,0.25,0.75,0.9,0.865,9,3,1
3,0.27,0.75,0.9,0.865,9,3,1
3,0.29,0.75,0.9,0.865,9,3,1
3,0.31,0.75,0.9,0.865,9,3,1
3,0.33,0.818,0.9,0.882,9,2,1
3,0.35,0.818,0.9,0.882,9,2,1
3,0.37,0.9,0.9,0.9,9,1,1
3,0.39,0.9,0.9,0.9,9,1,1
3,0.41,0.9,0.9,0.9,9,1,1
3,0.43,1.0,0.8,0.833,8,0,2
3,0.45,1.0,0.8,0.833,8,0,2
3,0.47,1.0,0.8,0.833,8,0,2
3,0.49,1.0,0.8,0.833,8,0,2
3,0.51,1.0,0.8,0.833,8,0,2
3,0.53,1.0,0.7,0.745,7,0,3
3,0.55,1.0,0.7,0.745,7,0,3
3,0.57,1.0,0.6,0.652,6,0,4
3,0.59,1.0,0.6,0.652,6,0,4
3,0.61,1.0,0.6,0.652,6,0,4
3,0.63,1.0,0.6,0.652,6,0,4
3,0.65,1.0,0.6,0.652,6,0,4
3,0.67,1.0,0.6,0.652,6,0,4
3,0.69,1.0,0.5,0.556,5,0,5
3,0.71,1.0,0.4,0.455,4,0,6
3,0.73,1.0,0.3,0.349,3,0,7
3,0.75,1.0,0.3,0.349,3,0,7
3,0.77,1.0,0.3,0.349,3,0,7
3,0.79,1.0,0.3,0.349,3,0,7
3,0.81,1.0,0.3,0.349,3,0,7
3,0.83,1.0,0.2,0.238,2,0,8
3,0.85,1.0,0.2,0.238,2,0,8
3,0.87,1.0,0.1,0.122,1,0,9
3,0.89,0.0,0.0,0.0,0,0,10
3,0.91,0.0,0.0,0.0,0,0,10
3,0.93,0.0,0.0,0.0,0,0,10
4,0.05,0.345,1.0,0.725,10,19,0
4,0.07,0.476,1.0,0.82,10,11,0
4,0.09,0.5,1.0,0.833,10,10,0
4,0.11,0.667,1.0,0.909,10,5,0
4,0.13,0.667,1.0,0.909,10,5,0
4,0.15,0.714,1.0,0.926,10,4,0
4,0.17,0.75,0.9,0.865,9,3,1
4,0.19,0.75,0.9,0.865,9,3,1
4,0.21,0.75,0.9,0.865,9,3,1
4,0.23,0.75,0.9,0.865,9,3,1
4,0.25,0.75,0.9,0.865,9,3,1
4,0.27,0.75,0.9,0.865,9,3,1
4,0.29,0.75,0.9,0.865,9,3,1
4,0.31,0.75,0.9,0.865,9,3,1
4,0.33,0.818,0.9,0.882,9,2,1
4,0.35,0.818,0.9,0.882,9,2,1
4,0.37,0.9,0.9,0.9,9,1,1
4,0.39,0.9,0.9,0.9,9,1,1
4,0.41,0.9,0.9,0.9,9,1,1
4,0.43,1.0,0.8,0.833,8,0,2
4,0.45,1.0,0.8,0.833,8,0,2
4,0.47,1.0,0.8,0.833,8,0,2
4,0.49,1.0,0.8,0.833,8,0,2
4,0.51,1.0,0.8,0.833,8,0,2
4,0.53,1.0,0.7,0.745,7,0,3
4,0.55,1.0,0.7,0.745,7,0,3
4,0.57,1.0,0.6,0.652,6,0,4
4,0.59,1.0,0.6,0.652,6,0,4
4,0.61,1.0,0.6,0.652,6,0,4
4,0.63,1.0,0.6,0.652,6,0,4
4,0.65,1.0,0.6,0.652,6,0,4
4,0.67,1.0,0.6,0.652,6,0,4
4,0.69,1.0,0.5,0.556,5,0,5
4,0.71,1.0,0.4,0.455,4,0,6
4,0.73,1.0,0.3,0.349,3,0,7
4,0.75,1.0,0.3,0.349,3,0,7
4,0.77,1.0,0.3,0.349,3,0,7
4,0.79,1.0,0.3,0.349,3,0,7
4,0.81,1.0,0.3,0.349,3,0,7
4,0.83,1.0,0.2,0.238,2,0,8
4,0.85,1.0,0.2,0.238,2,0,8
4,0.87,1.0,0.1,0.122,1,0,9
4,0.89,0.0,0.0,0.0,0,0,10
4,0.91,0.0,0.0,0.0,0,0,10
4,0.93,0.0,0.0,0.0,0,0,10
5,0.05,0.345,1.0,0.725,10,19,0
5,0.07,0.476,1.0,0.82,10,11,0
5,0.09,0.5,1.0,0.833,10,10,0
5,0.11,0.667,1.0,0.909,10,5,0
5,0.13,0.667,1.0,0.909,10,5,0
5,0.15,0.714,1.0,0.926,10,4,0
5,0.17,0.75,0.9,0.865,9,3,1
5,0.19,0.75,0.9,0.865,9,3,1
5,0.21,0.75,0.9,0.865,9,3,1
5,0.23,0.75,0.9,0.865,9,3,1
5,0.25,0.75,0.9,0.865,9,3,1
5,0.27,0.75,0.9,0.865,9,3,1
5,0.29,0.75,0.9,0.865,9,3,1
5,0.31,0.75,0.9,0.865,9,3,1
5,0.33,0.818,0.9,0.882,9,2,1
5,0.35,0.818,0.9,0.882,9,2,1
5,0.37,0.9,0.9,0.9,9,1,1
5,0.39,0.9,0.9,0.9,9,1,1
5,0.41,0.9,0.9,0.9,9,1,1
5,0.43,1.0,0.8,0.833,8,0,2
5,0.45,1.0,0.8,0.833,8,0,2
5,0.47,1.0,0.8,0.833,8,0,2
5,0.49,1.0,0.8,0.833,8,0,2
5,0.51,1.0,0.8,0.833,8,0,2
5,0.53,1.0,0.7,0.745,7,0,3
5,0.55,1.0,0.7,0.745,7,0,3
5,0.57,1.0,0.6,0.652,6,0,4
5,0.59,1.0,0.6,0.652,6,0,4
5,0.61,1.0,0.6,0.652,6,0,4
5,0.63,1.0,0.6,0.652,6,0,4
5,0.65,1.0,0.6,0.652,6,0,4
5,0.67,1.0,0.6,0.652,6,0,4
5,0.69,1.0,0.5,0.556,5,0,5
5,0.71,1.0,0.4,0.455,4,0,6
5,0.73,1.0,0.3,0.349,3,0,7
5,0.75,1.0,0.3,0.349,3,0,7
