prune_radius,threshold,precision,recall,f_2,tp,fp,fn
0,0.05,0.015,1.0,0.071,10,650,0
0,0.07,0.02,1.0,0.095,10,479,0
0,0.09,0.026,1.0,0.119,10,369,0
0,0.11,0.032,1.0,0.14,10,307,0
0,0.13,0.037,1.0,0.16,10,263,0
0,0.15,0.042,1.0,0.181,10,227,0
0,0.17,0.049,1.0,0.203,10,196,0
0,0.19,0.055,1.0,0.224,10,173,0
0,0.21,0.059,1.0,0.238,10,160,0
0,0.23,0.065,1.0,0.258,10,144,0
0,0.25,0.072,1.0,0.279,10,129,0
0,0.27,0.078,1.0,0.298,10,118,0
0,0.29,0.083,1.0,0.312,10,110,0
0,0.31,0.089,1.0,0.329,10,102,0
0,0.33,0.099,1.0,0.355,10,91,0
0,0.35,0.11,1.0,0.382,10,81,0
0,0.37,0.127,1.0,0.42,10,69,0
0,0.39,0.141,1.0,0.45,10,61,0
0,0.41,0.154,1.0,0.476,10,55,0
0,0.43,0.167,1.0,0.5,10,50,0
0,0.45,0.172,1.0,0.51,10,48,0
0,0.47,0.189,1.0,0.538,10,43,0
0,0.49,0.208,1.0,0.568,10,38,0
0,0.51,0.222,1.0,0.588,10,35,0
0,0.53,0.238,1.0,0.61,10,32,0
0,0.55,0.286,1.0,0.667,10,25,0
0,0.57,0.303,1.0,0.685,10,23,0
0,0.59,0.357,1.0,0.735,10,18,0
0,0.61,0.4,1.0,0.769,10,15,0
0,0.63,0.4,1.0,0.769,10,15,0
0,0.65,0.429,0.9,0.738,9,12,1
0,0.67,0.421,0.8,0.678,8,11,2
0,0.69,0.438,0.7,0.625,7,9,3
0,0.71,0.429,0.6,0.556,6,8,4
0,0.73,0.5,0.6,0.577,6,6,4
0,0.75,0.545,0.6,0.588,6,5,4
0,0.77,0.5,0.5,0.5,5,5,5
0,0.79,0.5,0.5,0.5,5,5,5
0,0.81,0.5,0.4,0.417,4,4,6
0,0.83,0.5,0.2,0.227,2,2,8
0,0.85,0.667,0.2,0.233,2,1,8
0,0.87,1.0,0.1,0.122,1,0,9
0,0.89,1.0,0.1,0.122,1,0,9
0,0.91,0.0,0.0,0.0,0,0,10
0,0.93,0.0,0.0,0.0,0,0,10
1,0.05,0.104,1.0,0.368,10,86,0
1,0.07,0.137,1.0,0.442,10,63,0
1,0.09,0.172,1.0,0.51,10,48,0
1,0.11,0.2,1.0,0.556,10,40,0
1,0.13,0.222,1.0,0.588,10,35,0
1,0.15,0.233,1.0,0.602,10,33,0
1,0.17,0.27,1.0,0.649,10,27,0
1,0.19,0.286,1.0,0.667,10,25,0
1,0.21,0.286,1.0,0.667,10,25,0
1,0.23,0.312,1.0,0.694,10,22,0
1,0.25,0.323,1.0,0.704,10,21,0
1,0.27,0.345,1.0,0.725,10,19,0
1,0.29,0.357,1.0,0.735,10,18,0
1,0.31,0.37,1.0,0.746,10,17,0
1,0.33,0.385,1.0,0.758,10,16,0
1,0.35,0.4,1.0,0.769,10,15,0
1,0.37,0.435,1.0,0.794,10,13,0
1,0.39,0.455,1.0,0.806,10,12,0
1,0.41,0.455,1.0,0.806,10,12,0
1,0.43,0.455,1.0,0.806,10,12,0
1,0.45,0.476,1.0,0.82,10,11,0
1,0.47,0.5,1.0,0.833,10,10,0
1,0.49,0.526,1.0,0.847,10,9,0
1,0.51,0.556,1.0,0.862,10,8,0
1,0.53,0.556,1.0,0.862,10,8,0
1,0.55,0.588,1.0,0.877,10,7,0
1,0.57,0.588,1.0,0.877,10,7,0
1,0.59,0.625,1.0,0.893,10,6,0
1,0.61,0.714,1.0,0.926,10,4,0
1,0.63,0.714,1.0,0.926,10,4,0
1,0.65,0.692,0.9,0.849,9,4,1
1,0.67,0.667,0.8,0.769,8,4,2
1,0.69,0.636,0.7,0.686,7,4,3
1,0.71,0.667,0.6,0.612,6,3,4
1,0.73,0.667,0.6,0.612,6,3,4
1,0.75,0.667,0.6,0.612,6,3,4
1,0.77,0.625,0.5,0.521,5,3,5
1,0.79,0.625,0.5,0.521,5,3,5
1,0.81,0.571,0.4,0.426,4,3,6
1,0.83,0.667,0.2,0.233,2,1,8
1,0.85,1.0,0.2,0.238,2,0,8
1,0.87,1.0,0.1,0.122,1,0,9
1,0.89,1.0,0.1,0.122,1,0,9
1,0.91,0.0,0.0,0.0,0,0,10
1,0.93,0.0,0.0,0.0,0,0,10
2,0.05,0.118,1.0,0.4,10,75,0
2,0.07,0.149,1.0,0.467,10,57,0
2,0.09,0.179,1.0,0.521,10,46,0
2,0.11,0.204,1.0,0.562,10,39,0
2,0.13,0.227,1.0,0.595,10,34,0
2,0.15,0.238,1.0,0.61,10,32,0
2,0.17,0.27,1.0,0.649,10,27,0
2,0.19,0.286,1.0,0.667,10,25,0
2,0.21,0.286,1.0,0.667,10,25,0
2,0.23,0.312,1.0,0.694,10,22,0
2,0.25,0.323,1.0,0.704,10,21,0
2,0.27,0.345,1.0,0.725,10,19,0
2,0.29,0.357,1.0,0.735,10,18,0
2,0.31,0.37,1.0,0.746,10,17,0
2,0.33,0.385,1.0,0.758,10,16,0
2,0.35,0.4,1.0,0.769,10,15,0
2,0.37,0.435,1.0,0.794,10,13,0
2,0.39,0.455,1.0,0.806,10,12,0
2,0.41,0.455,1.0,0.806,10,12,0
2,0.43,0.455,1.0,0.806,10,12,0
2,0.45,0.476,1.0,0.82,10,11,0
2,0.47,0.5,1.0,0.833,10,10,0
2,0.49,0.526,1.0,0.847,10,9,0
2,0.51,0.556,1.0,0.862,10,8,0
2,0.53,0.556,1.0,0.862,10,8,0
2,0.55,0.588,1.0,0.877,10,7,0
2,0.57,0.588,1.0,0.877,10,7,0
2,0.59,0.625,1.0,0.893,10,6,0
2,0.61,0.714,1.0,0.926,10,4,0
2,0.63,0.714,1.0,0.926,10,4,0
2,0.65,0.692,0.9,0.849,9,4,1
2,0.67,0.667,0.8,0.769,8,4,2
2,0.69,0.636,0.7,0.686,7,4,3
2,0.71,0.667,0.6,0.612,6,3,4
2,0.73,0.667,0.6,0.612,6,3,4
2,0.75,0.667,0.6,0.612,6,3,4
2,0.77,0.625,0.5,0.521,5,3,5
2,0.79,0.625,0.5,0.521,5,3,5
2,0.81,0.571,0.4,0.426,4,3,6
2,0.83,0.667,0.2,0.233,2,1,8
2,0.85,1.0,0.2,0.238,2,0,8
2,0.87,1.0,0.1,0.122,1,0,9
2,0.89,1.0,0.1,0.122,1,0,9
2,0.91,0.0,0.0,0.0,0,0,10
2,0.93,0.0,0.0,0.0,0,0,10
3,0.05,0.119,1.0,0.403,10,74,0
3,0.07,0.149,1.0,0.467,10,57,0
3,0.09,0.179,1.0,0.521,10,46,0
3,0.11,0.204,1.0,0.562,10,39,0
3,0.13,0.227,1.0,0.595,10,34,0
3,0.15,0.238,1.0,0.61,10,32,0
