prune_radius,threshold,precision,recall,f_2,tp,fp,fn
0,0.05,0.032,0.9,0.14,9,272,1
0,0.07,0.038,0.8,0.159,8,204,2
0,0.09,0.047,0.8,0.19,8,163,2
0,0.11,0.056,0.8,0.22,8,134,2
0,0.13,0.065,0.8,0.245,8,115,2
0,0.15,0.072,0.8,0.265,8,103,2
0,0.17,0.078,0.8,0.282,8,94,2
0,0.19,0.087,0.8,0.303,8,84,2
0,0.21,0.093,0.8,0.317,8,78,2
0,0.23,0.111,0.8,0.357,8,64,2
0,0.25,0.121,0.8,0.377,8,58,2
0,0.27,0.131,0.8,0.396,8,53,2
0,0.29,0.143,0.8,0.417,8,48,2
0,0.31,0.154,0.8,0.435,8,44,2
0,0.33,0.157,0.8,0.44,8,43,2
0,0.35,0.163,0.8,0.449,8,41,2
0,0.37,0.167,0.8,0.455,8,40,2
0,0.39,0.195,0.8,0.494,8,33,2
0,0.41,0.211,0.8,0.513,8,30,2
0,0.43,0.222,0.8,0.526,8,28,2
0,0.45,0.25,0.8,0.556,8,24,2
0,0.47,0.267,0.8,0.571,8,22,2
0,0.49,0.296,0.8,0.597,8,19,2
0,0.51,0.32,0.8,0.615,8,17,2
0,0.53,0.333,0.8,0.625,8,16,2
0,0.55,0.381,0.8,0.656,8,13,2
0,0.57,0.368,0.7,0.593,7,12,3
0,0.59,0.333,0.6,0.517,6,12,4
0,0.61,0.375,0.6,0.536,6,10,4
0,0.63,0.429,0.6,0.556,6,8,4
0,0.65,0.385,0.5,0.472,5,8,5
0,0.67,0.417,0.5,0.481,5,7,5
0,0.69,0.5,0.5,0.5,5,5,5
0,0.71,0.444,0.4,0.408,4,5,6
0,0.73,0.571,0.4,0.426,4,3,6
0,0.75,0.571,0.4,0.426,4,3,6
0,0.77,0.6,0.3,0.333,3,2,7
0,0.79,0.5,0.2,0.227,2,2,8
0,0.81,0.667,0.2,0.233,2,1,8
0,0.83,1.0,0.2,0.238,2,0,8
0,0.85,1.0,0.2,0.238,2,0,8
0,0.87,1.0,0.1,0.122,1,0,9
0,0.89,0.0,0.0,0.0,0,0,10
0,0.91,0.0,0.0,0.0,0,0,10
0,0.93,0.0,0.0,0.0,0,0,10
1,0.05,0.196,0.9,0.523,9,37,1
1,0.07,0.229,0.8,0.533,8,27,2
1,0.09,0.267,0.8,0.571,8,22,2
1,0.11,0.32,0.8,0.615,8,17,2
1,0.13,0.32,0.8,0.615,8,17,2
1,0.15,0.364,0.8,0.645,8,14,2
1,0.17,0.364,0.8,0.645,8,14,2
1,0.19,0.4,0.8,0.667,8,12,2
1,0.21,0.4,0.8,0.667,8,12,2
1,0.23,0.471,0.8,0.702,8,9,2
1,0.25,0.533,0.8,0.727,8,7,2
1,0.27,0.533,0.8,0.727,8,7,2
1,0.29,0.615,0.8,0.755,8,5,2
1,0.31,0.615,0.8,0.755,8,5,2
1,0.33,0.615,0.8,0.755,8,5,2
1,0.35,0.615,0.8,0.755,8,5,2
1,0.37,0.615,0.8,0.755,8,5,2
1,0.39,0.615,0.8,0.755,8,5,2
1,0.41,0.615,0.8,0.755,8,5,2
1,0.43,0.615,0.8,0.755,8,5,2
1,0.45,0.667,0.8,0.769,8,4,2
1,0.47,0.667,0.8,0.769,8,4,2
1,0.49,0.727,0.8,0.784,8,3,2
1,0.51,0.727,0.8,0.784,8,3,2
1,0.53,0.727,0.8,0.784,8,3,2
1,0.55,0.727,0.8,0.784,8,3,2
1,0.57,0.7,0.7,0.7,7,3,3
1,0.59,0.667,0.6,0.612,6,3,4
1,0.61,0.667,0.6,0.612,6,3,4
1,0.63,0.667,0.6,0.612,6,3,4
1,0.65,0.625,0.5,0.521,5,3,5
1,0.67,0.714,0.5,0.532,5,2,5
1,0.69,0.714,0.5,0.532,5,2,5
1,0.71,0.667,0.4,0.435,4,2,6
1,0.73,0.8,0.4,0.444,4,1,6
1,0.75,0.8,0.4,0.444,4,1,6
1,0.77,1.0,0.3,0.349,3,0,7
